url_path,views_total,views_unique
/ignite/cli,1558,539
/ignite/cli/pulls,539,33
/ignite/cli/issues,491,84
/ignite/cli/search,151,39
/ignite/cli/tree/develop/docs,145,108
/ignite/cli/tree/develop/ignite,137,62
/ignite/cli/pull/3038,119,10
/ignite/cli/releases,109,43
/ignite/cli/releases/tag/v0.25.1,58,35
/ignite/cli/pull/3066,58,11
