url_path,views_total,views_unique
/ignite/cli,1370,565
/ignite/cli/pulls,257,24
/ignite/cli/issues,202,62
/ignite/cli/tree/develop/ignite,94,55
/ignite/cli/search,85,31
/ignite/cli/pull/2856,78,7
/ignite/cli/releases,65,35
/ignite/cli/pull/2850,48,3
/ignite/cli/releases/tag/v0.24.0,47,35
/ignite/cli/actions,45,7
