url_path,views_total,views_unique
/ignite/cli,1111,370
/ignite/cli/pulls,362,25
/ignite/cli/issues,346,56
/ignite/cli/search,120,31
/ignite/cli/commits/main,119,6
/ignite/cli/releases,103,43
/ignite/cli/tree/main/ignite,78,42
/ignite/cli/pull/3306,74,14
/ignite/cli/pull/3238,58,4
/ignite/cli/tree/main/ignite/pkg,38,14
