url_path,views_total,views_unique
/ignite/cli,1436,495
/ignite/cli/pulls,538,26
/ignite/cli/issues,473,69
/ignite/cli/search,193,41
/ignite/cli/tree/main/ignite,119,56
/ignite/cli/blob/develop/changelog.md,109,36
/ignite/cli/releases,101,51
/ignite/cli/commits/main,89,13
/ignite/cli/pull/3105,56,6
/ignite/cli/pull/3109,55,11
