url_path,views_total,views_unique
/ignite/cli,1301,425
/ignite/cli/pulls,466,30
/ignite/cli/issues,447,56
/ignite/cli/commits/main,136,6
/ignite/cli/search,114,31
/ignite/cli/releases,113,50
/ignite/cli/tree/main/ignite,103,49
/ignite/cli/pull/3238,82,6
/ignite/cli/pull/3214,80,4
/ignite/cli/pull/3306,74,14
