url_path,views_total,views_unique
/ignite/cli,892,358
/ignite/cli/issues,290,55
/ignite/cli/pulls,260,21
/ignite/cli/releases,98,25
/ignite/cli/search,81,29
/ignite/cli/pull/3352,71,4
/ignite/cli/pull/3306,66,8
/ignite/cli/tree/main/ignite,46,27
/ignite/cli/pull/3358,35,8
/ignite/cli/pull/3338,32,4
