url_path,views_total,views_unique
/ignite/cli,1438,517
/ignite/cli/pulls,438,31
/ignite/cli/issues,318,69
/ignite/cli/search,190,47
/ignite/cli/releases,128,46
/ignite/cli/tree/develop/ignite,112,48
/ignite/cli/issues/2913,88,20
/ignite/cli/pull/2910,72,9
/ignite/cli/pull/2877,63,14
/ignite/cli/tree/develop/ignite/cmd,47,23
