url_path,views_total,views_unique
/ignite/cli,1393,487
/ignite/cli/pulls,768,34
/ignite/cli/issues,585,80
/ignite/cli/search,128,33
/ignite/cli/releases,121,53
/ignite/cli/tree/main/ignite,108,50
/ignite/cli/commits/main,106,9
/ignite/cli/pull/3214,105,6
/ignite/cli/pull/3208,81,6
/ignite/cli/pull/3238,77,6
