url_path,views_total,views_unique
/ignite/cli,1396,509
/ignite/cli/pulls,447,29
/ignite/cli/issues,362,67
/ignite/cli/search,168,36
/ignite/cli/releases,156,56
/ignite/cli/tree/develop/ignite,93,47
/ignite/cli/pull/2950,65,6
/ignite/cli/issues/2913,61,18
/ignite/cli/pull/2910,54,9
/ignite/cli/pull/2949,53,8
