url_path,views_total,views_unique
/ignite/cli,1389,513
/ignite/cli/pulls,446,28
/ignite/cli/issues,322,72
/ignite/cli/search,192,46
/ignite/cli/releases,140,51
/ignite/cli/tree/develop/ignite,104,47
/ignite/cli/issues/2913,88,20
/ignite/cli/pull/2910,72,9
/ignite/cli/pull/2950,51,5
/ignite/cli/pull/2877,49,12
