url_path,views_total,views_unique
/ignite/cli,1509,543
/ignite/cli/issues,468,88
/ignite/cli/pulls,438,28
/ignite/cli/search,135,32
/ignite/cli/releases,111,49
/ignite/cli/pull/3105,84,7
/ignite/cli/tree/main/ignite,82,37
/ignite/cli/blob/develop/changelog.md,66,25
/ignite/cli/pull/3101,60,7
/ignite/cli/tree/develop/ignite,49,27
