url_path,views_total,views_unique
/ignite/cli,1105,393
/ignite/cli/pulls,470,22
/ignite/cli/issues,355,51
/ignite/cli/search,91,30
/ignite/cli/releases,88,39
/ignite/cli/tree/main/ignite,76,40
/ignite/cli/pull/3352,71,4
/ignite/cli/pull/3397,59,7
/ignite/cli/pull/3369,49,5
/ignite/cli/pull/3372,45,7
