url_path,views_total,views_unique
/ignite/cli,1431,581
/ignite/cli/pulls,358,28
/ignite/cli/issues,247,62
/ignite/cli/search,123,31
/ignite/cli/tree/develop/ignite,110,56
/ignite/cli/pull/2856,76,6
/ignite/cli/pull/2875,62,7
/ignite/cli/actions,58,8
/ignite/cli/releases,51,29
/ignite/cli/pull/2842,45,5
