url_path,views_total,views_unique
/ignite/cli,1469,520
/ignite/cli/pulls,376,30
/ignite/cli/issues,238,60
/ignite/cli/search,174,47
/ignite/cli/tree/develop/ignite,115,55
/ignite/cli/pull/2877,88,14
/ignite/cli/releases,82,47
/ignite/cli/pull/2875,71,8
/ignite/cli/pull/2893,46,8
/ignite/cli/tree/develop/ignite/cmd,45,27
