url_path,views_total,views_unique
/ignite/cli,1372,508
/ignite/cli/pulls,627,23
/ignite/cli/issues,444,62
/ignite/cli/search,179,44
/ignite/cli/releases,97,52
/ignite/cli/tree/main/ignite,90,54
/ignite/cli/blob/develop/changelog.md,90,26
/ignite/cli/pull/3181,74,6
/ignite/cli/pull/3184,64,5
/ignite/cli/pull/3208,62,7
