url_path,views_total,views_unique
/ignite/cli,1399,508
/ignite/cli/pulls,781,21
/ignite/cli/issues,496,71
/ignite/cli/search,140,44
/ignite/cli/pull/3208,112,7
/ignite/cli/releases,107,54
/ignite/cli/pull/3192,99,8
/ignite/cli/tree/main/ignite,96,57
/ignite/cli/pull/3183,95,9
/ignite/cli/pull/3181,85,7
