url_path,views_total,views_unique
/ignite/cli,1338,530
/ignite/cli/pulls,269,21
/ignite/cli/issues,262,55
/ignite/cli/releases,88,43
/ignite/cli/tree/develop/ignite,75,48
/ignite/cli/search,60,23
/ignite/cli/releases/tag/v0.24.0,55,38
/ignite/cli/pull/2856,54,6
/ignite/cli/actions,50,7
/ignite/cli/pull/2850,48,3
