url_path,views_total,views_unique
/ignite/cli,949,355
/ignite/cli/issues,221,39
/ignite/cli/pulls,199,19
/ignite/cli/commits/main,121,7
/ignite/cli/search,98,26
/ignite/cli/releases,95,32
/ignite/cli/tree/main/ignite,57,34
/ignite/cli/pull/3306,42,11
/ignite/cli/pull/3238,35,4
/ignite/cli/pull/3323,32,4
