url_path,views_total,views_unique
/ignite/cli,1449,599
/ignite/cli/pulls,340,29
/ignite/cli/issues,263,63
/ignite/cli/search,129,33
/ignite/cli/tree/develop/ignite,119,62
/ignite/cli/pull/2875,65,8
/ignite/cli/pull/2856,54,6
/ignite/cli/releases,53,37
/ignite/cli/actions,51,7
/ignite/cli/pull/2873,47,5
