url_path,views_total,views_unique
/ignite/cli,1431,594
/ignite/cli/pulls,375,23
/ignite/cli/issues,233,61
/ignite/cli/search,115,34
/ignite/cli/tree/develop/ignite,104,53
/ignite/cli/pull/2856,82,7
/ignite/cli/actions,69,7
/ignite/cli/pull/2875,52,7
/ignite/cli/releases,51,31
/ignite/cli/pull/2842,45,5
