url_path,views_total,views_unique
/ignite/cli,961,379
/ignite/cli/pulls,346,20
/ignite/cli/issues,344,53
/ignite/cli/releases,98,25
/ignite/cli/search,71,25
/ignite/cli/pull/3352,71,4
/ignite/cli/pull/3306,66,8
/ignite/cli/tree/main/ignite,51,28
/ignite/cli/pull/3372,44,7
/ignite/cli/pull/3358,35,8
