url_path,views_total,views_unique
/ignite/cli,1428,611
/ignite/cli/pulls,353,25
/ignite/cli/issues,226,64
/ignite/cli/tree/develop/ignite,102,56
/ignite/cli/search,89,32
/ignite/cli/pull/2856,88,7
/ignite/cli/actions,57,7
/ignite/cli/releases,52,31
/ignite/cli/pull/2850,46,3
/ignite/cli/pull/2842,45,5
