url_path,views_total,views_unique
/ignite/cli,1104,383
/ignite/cli/pulls,469,21
/ignite/cli/issues,352,47
/ignite/cli/search,88,29
/ignite/cli/releases,81,35
/ignite/cli/tree/main/ignite,77,39
/ignite/cli/pull/3352,71,4
/ignite/cli/pull/3397,59,7
/ignite/cli/pull/3369,49,5
/ignite/cli/pull/3372,45,7
