url_path,views_total,views_unique
/ignite/cli,1411,582
/ignite/cli/pulls,280,25
/ignite/cli/issues,230,59
/ignite/cli/tree/develop/ignite,92,54
/ignite/cli/search,85,31
/ignite/cli/pull/2856,78,7
/ignite/cli/releases,77,40
/ignite/cli/releases/tag/v0.24.0,53,39
/ignite/cli/pull/2850,48,3
/ignite/cli/actions,45,7
