url_path,views_total,views_unique
/ignite/cli,923,362
/ignite/cli/pulls,333,18
/ignite/cli/issues,321,49
/ignite/cli/releases,91,23
/ignite/cli/pull/3352,71,4
/ignite/cli/pull/3306,66,8
/ignite/cli/search,51,22
/ignite/cli/tree/main/ignite,45,24
/ignite/cli/pull/3372,45,7
/ignite/cli/pull/3358,35,8
