url_path,views_total,views_unique
/ignite/cli,1508,536
/ignite/cli/issues,664,71
/ignite/cli/pulls,548,32
/ignite/cli/search,211,42
/ignite/cli/releases,145,71
/ignite/cli/tree/develop/ignite,134,59
/ignite/cli/tree/develop/docs,109,75
/ignite/cli/pull/3038,100,10
/ignite/cli/pull/2892,75,5
/ignite/cli/tree/develop/ignite/pkg,71,24
