url_path,views_total,views_unique
/ignite/cli,1486,543
/ignite/cli/issues,473,81
/ignite/cli/pulls,466,27
/ignite/cli/search,130,32
/ignite/cli/releases,101,49
/ignite/cli/pull/3105,90,7
/ignite/cli/tree/main/ignite,86,40
/ignite/cli/blob/develop/changelog.md,80,30
/ignite/cli/pull/3101,79,9
/ignite/cli/commits/main,52,13
