url_path,views_total,views_unique
/ignite/cli,1315,431
/ignite/cli/pulls,473,33
/ignite/cli/issues,451,59
/ignite/cli/commits/main,136,6
/ignite/cli/releases,113,50
/ignite/cli/search,110,29
/ignite/cli/tree/main/ignite,108,51
/ignite/cli/pull/3238,92,6
/ignite/cli/pull/3214,82,6
/ignite/cli/pull/3306,74,14
