url_path,views_total,views_unique
/ignite/cli,1477,517
/ignite/cli/pulls,368,30
/ignite/cli/issues,256,57
/ignite/cli/search,174,47
/ignite/cli/tree/develop/ignite,112,55
/ignite/cli/releases,88,50
/ignite/cli/pull/2877,82,15
/ignite/cli/pull/2910,72,9
/ignite/cli/issues/2913,58,17
/ignite/cli/pull/2875,54,7
