url_path,views_total,views_unique
/ignite/cli,1288,433
/ignite/cli/pulls,509,33
/ignite/cli/issues,483,68
/ignite/cli/commits/main,147,10
/ignite/cli/releases,134,52
/ignite/cli/search,121,28
/ignite/cli/tree/main/ignite,108,49
/ignite/cli/pull/3214,86,6
/ignite/cli/pull/3238,83,6
/ignite/cli/pull/3306,71,13
