url_path,views_total,views_unique
/ignite/cli,1527,548
/ignite/cli/issues,511,91
/ignite/cli/pulls,502,30
/ignite/cli/search,118,35
/ignite/cli/releases,111,47
/ignite/cli/tree/develop/docs,110,90
/ignite/cli/tree/develop/ignite,103,49
/ignite/cli/pull/3066,66,11
/ignite/cli/pull/3060,64,7
/ignite/cli/pull/3038,52,5
