url_path,views_total,views_unique
/ignite/cli,1512,532
/ignite/cli/issues,589,80
/ignite/cli/pulls,571,29
/ignite/cli/search,213,46
/ignite/cli/tree/develop/ignite,149,62
/ignite/cli/tree/develop/docs,141,108
/ignite/cli/pull/3038,123,10
/ignite/cli/releases,116,53
/ignite/cli/pull/2892,75,5
/ignite/cli/tree/develop/ignite/pkg,70,25
