url_path,views_total,views_unique
/ignite/cli,1425,515
/ignite/cli/issues,477,73
/ignite/cli/pulls,442,31
/ignite/cli/search,174,39
/ignite/cli/releases,172,65
/ignite/cli/tree/develop/ignite,97,49
/ignite/cli/pull/2950,65,6
/ignite/cli/issues/2913,60,17
/ignite/cli/pull/2949,58,9
/ignite/cli/blob/develop/changelog.md,46,22
