url_path,views_total,views_unique
/ignite/cli,960,356
/ignite/cli/issues,232,43
/ignite/cli/pulls,200,19
/ignite/cli/commits/main,124,9
/ignite/cli/releases,105,32
/ignite/cli/search,84,23
/ignite/cli/tree/main/ignite,51,31
/ignite/cli/pull/3306,51,11
/ignite/cli/tree/main/ignite/pkg,30,12
/ignite/cli/pull/3323,28,4
