url_path,views_total,views_unique
/ignite/cli,1472,527
/ignite/cli/pulls,353,32
/ignite/cli/issues,264,61
/ignite/cli/search,182,45
/ignite/cli/tree/develop/ignite,114,53
/ignite/cli/releases,95,51
/ignite/cli/pull/2877,78,15
/ignite/cli/pull/2910,72,9
/ignite/cli/issues/2913,70,19
/ignite/cli/blob/develop/changelog.md,51,22
